title,original_language,release_date,popularity,budget,revenue,runtime,status,genres
Amityville: The Awakening,en,7/20/2017,18.767,0,0,87,Released,"Horror, Thriller"
Siren,en,12/2/2016,18.741,300000,0,82,Released,Horror
Better Watch Out,en,10/6/2017,18.735,0,0,89,Released,"Comedy, Horror, Thriller"
Tremors 4: The Legend Begins,en,1/2/2004,18.695,5000000,0,101,Released,"Action, Comedy, Horror, Western"
Swamp Thing,en,2/19/1982,18.641,10000000,0,91,Released,"Horror, Science Fiction"
Species: The Awakening,en,10/2/2007,18.637,3800000,0,98,Released,"Horror, Science Fiction, Thriller"
Cold Skin,en,10/20/2017,18.61,9831962,0,106,Released,"Drama, Fantasy, Horror"
Haunted Hospital: Heilstatten,de,2/22/2018,18.588,0,2330777,89,Released,Horror
Vampire Hunter D,ja,12/21/1985,18.575,0,0,80,Released,"Animation, Fantasy, Horror"
The Gallows,en,7/10/2015,18.548,100000,42664410,87,Released,"Horror, Thriller"
I'll Always Know What You Did Last Summer,en,6/24/2006,18.538,0,0,92,Released,Horror
Poltergeist III,en,6/10/1988,18.531,10500000,14144000,98,Released,"Horror, Thriller"
Queen of the Damned,en,2/10/2002,18.506,35000000,45479110,101,Released,"Drama, Fantasy, Horror"
The Wicker Man,en,8/31/2006,18.481,40000000,38805380,102,Released,"Horror, Mystery, Thriller"
Don't Be Afraid of the Dark,en,11/6/2010,18.462,25000000,36993168,99,Released,"Fantasy, Horror, Thriller"
Flatliners,en,9/28/2017,18.442,19000000,45158254,111,Released,"Drama, Horror, Thriller"
Saint Maud,en,10/9/2020,18.425,0,1640866,85,Released,"Drama, Horror, Mystery"
Grave Halloween,en,10/19/2013,18.419,0,0,89,Released,"Horror, Science Fiction, TV Movie"
Feed Me,en,10/6/2022,18.403,0,0,0,Released,"Comedy, Horror"
Darkness Falls,en,1/24/2003,18.397,0,0,86,Released,"Horror, Thriller"
The Covenant,en,9/8/2006,18.391,20000000,37597471,97,Released,"Fantasy, Horror"
All Hallows' Eve,en,10/29/2013,18.378,0,0,82,Released,Horror
Radius,en,7/17/2017,18.36,0,14097,93,Released,"Drama, Horror, Thriller"
The Lodgers,en,10/5/2017,18.337,0,916727,93,Released,"Horror, Mystery, Thriller"
Rattlesnake,en,10/25/2019,18.323,0,0,85,Released,"Drama, Horror, Mystery, Thriller"
Mirrors 2,en,10/18/2010,18.309,0,0,86,Released,"Fantasy, Horror, Mystery"
The Boy Behind The Door,en,9/27/2020,18.3,0,0,88,Released,Horror
Climax,fr,9/19/2018,18.292,2940457,0,97,Released,"Horror, Music"
American Psycho II: All American Girl,en,4/22/2002,18.281,10000000,0,88,Released,"Horror, Thriller"
Tokyo Ghoul 'S',ja,7/19/2019,18.238,0,0,97,Released,"Action, Fantasy, Horror, Science Fiction"
The Ninth Gate,en,8/25/1999,18.175,38000000,58401898,133,Released,"Horror, Mystery, Thriller"
The Haunting in Connecticut,en,3/27/2009,18.168,10000000,77527732,102,Released,"Horror, Thriller"
Sunshine,en,4/5/2007,18.165,50000000,34806812,107,Released,"Horror, Science Fiction, Thriller"
Near Dark,en,10/2/1987,18.16,5000000,0,94,Released,Horror
Exorcismo Documentado,es,9/1/2012,18.144,0,0,117,Released,Horror
The Farm,en,4/19/2019,18.139,0,0,80,Released,Horror
Pulse,en,8/11/2006,18.137,38000000,29907685,90,Released,"Horror, Thriller"
Southbound,en,9/17/2015,18.136,0,23665,89,Released,"Fantasy, Horror, Science Fiction, Thriller"
The House at the End of Time,es,6/21/2013,18.094,300000,4588899,101,Released,"Drama, Fantasy, Horror"
30 Miles from Nowhere,en,11/24/2018,18.071,120000,0,83,Released,"Comedy, Horror"
Demon Slayer,en,2/20/2003,18.059,1000000,0,84,Released,Horror
Gretel & Hansel,en,1/30/2020,18.021,5000000,22059211,87,Released,"Fantasy, Horror, Mystery"
My Babysitter's a Vampire,en,10/9/2010,18.017,0,0,80,Released,"Adventure, Comedy, Family, Fantasy, Horror, TV Movie"
Shark Night 3D,en,9/2/2011,18.007,28000000,10126458,91,Released,"Horror, Thriller"
Vampire Hunter D: Bloodlust,ja,8/25/2000,18.001,0,151086,103,Released,"Action, Animation, Fantasy, Horror"
Apostle,en,9/21/2018,18.001,0,0,130,Released,"Drama, Horror, Mystery, Thriller"
Dumb & Dahmer,en,6/8/2021,17.974,2571,0,81,Released,"Comedy, Horror"
The Exorcism of Molly Hartley,en,10/9/2015,17.97,0,0,96,Released,Horror
The Faculty,en,12/25/1998,17.951,15000000,40283321,104,Released,"Horror, Science Fiction"
Pontypool,en,3/6/2009,17.948,1500000,32000,96,Released,"Horror, Mystery, Science Fiction"
The Endless,en,11/5/2017,17.941,1000000,956425,112,Released,"Horror, Science Fiction, Thriller"
What Ever Happened to Baby Jane?,en,10/12/1962,17.94,980000,0,135,Released,"Drama, Horror, Thriller"
The Hitcher,en,1/19/2007,17.918,10000000,25399945,84,Released,"Action, Crime, Horror, Thriller"
Look Away,en,10/12/2018,17.865,0,1119537,103,Released,"Fantasy, Horror, Thriller"
Stuck,en,5/21/2007,17.842,5000000,0,85,Released,"Crime, Horror, Thriller"
Wildling,en,4/13/2018,17.815,0,0,92,Released,"Drama, Fantasy, Horror, Thriller"
Flatliners,en,8/10/1990,17.805,26000000,61489265,115,Released,"Drama, Horror, Science Fiction"
Zombies,de,9/29/2017,17.805,0,0,84,Released,"Action, Horror, Mystery, Thriller"
Naked Poison,cn,9/23/2000,17.782,0,0,88,Released,"Horror, Thriller"
Videodrome,en,2/4/1983,17.735,5952000,2120439,88,Released,"Horror, Mystery, Science Fiction"
Welcome Home,en,11/16/2018,17.719,0,0,98,Released,"Horror, Thriller"
Scooby-Doo! Frankencreepy,en,8/19/2014,17.711,0,0,74,Released,"Adventure, Animation, Comedy, Family, Fantasy, Horror, Mystery, Science Fiction"
Nosferatu the Vampyre,de,1/17/1979,17.643,1400000,0,107,Released,"Drama, Horror"
Survival of the Dead,en,5/6/2010,17.627,4000000,0,90,Released,"Comedy, Horror, Thriller"
Lamb,is,8/12/2021,17.603,0,0,106,Released,"Drama, Fantasy, Horror"
Midori,ja,5/2/1992,17.58,0,0,48,Released,"Animation, Drama, Horror"
Mockingbird,en,10/7/2014,17.578,0,0,81,Released,"Horror, Thriller"
Day Watch,ru,1/1/2006,17.544,4200000,42918532,145,Released,"Action, Fantasy, Horror, Thriller"
Lumberjack Man,en,10/16/2015,17.522,0,0,105,Released,"Comedy, Horror"
The Beach House,en,10/22/2020,17.517,0,0,88,Released,"Drama, Horror, Mystery"
The Neon Demon,en,6/8/2016,17.514,7000000,3377430,118,Released,"Drama, Horror, Thriller"
Cemetery Man,it,3/25/1994,17.49,4000000,0,103,Released,"Comedy, Drama, Fantasy, Horror"
Marrowbone,en,10/27/2017,17.468,8000000,12294931,111,Released,"Drama, Horror, Mystery, Thriller"
Audition,ja,10/6/1999,17.447,250000,359853,115,Released,"Drama, Horror"
Dracula: Dead and Loving It,en,12/22/1995,17.427,30000000,10772144,88,Released,"Comedy, Fantasy, Horror"
Wishmaster 3: Beyond the Gates of Hell,en,10/23/2001,17.425,1500000,0,89,Released,"Fantasy, Horror, Thriller"
Synchronic,en,10/23/2020,17.415,0,1019041,101,Released,"Drama, Horror, Science Fiction, Thriller"
The Cursed: Dead Man’s Prey,ko,7/28/2021,17.394,0,0,110,Released,"Horror, Mystery, Thriller"
The Golden Glove,de,2/21/2019,17.391,0,0,110,Released,"Crime, Drama, Horror, Thriller"
The Witches of Eastwick,en,6/12/1987,17.352,22000000,63766510,118,Released,"Comedy, Fantasy, Horror"
Lake Placid 3,en,8/21/2010,17.338,2500000,0,93,Released,"Action, Horror, Science Fiction, Thriller"
Mom and Dad,en,1/19/2018,17.336,0,169209,86,Released,"Comedy, Horror, Thriller"
The Twin,en,4/6/2022,17.295,2620000,0,109,Released,Horror
Life After Beth,en,8/15/2014,17.261,2400000,88273,90,Released,"Comedy, Horror, Romance"
The Order,en,9/5/2003,17.233,35000000,11560806,102,Released,"Drama, Fantasy, Horror, Mystery, Romance, Thriller"
The Hills Run Red,en,6/12/2009,17.188,0,0,81,Released,"Horror, Mystery, Thriller"
The Price We Pay,en,10/6/2022,17.173,0,0,85,Released,"Action, Crime, Horror, Thriller"
Area 51,en,5/15/2015,17.166,5000000,7556,91,Released,"Horror, Mystery, Science Fiction"
Exists,en,3/17/2014,17.117,0,0,81,Released,Horror
Buffy the Vampire Slayer,en,7/24/1992,17.115,7000000,16624456,86,Released,"Action, Comedy, Horror"
Dead Snow,no,1/9/2009,17.114,800000,2166797,91,Released,"Comedy, Horror"
Cage Dive,en,8/11/2017,17.114,0,0,80,Released,"Drama, Horror, Mystery, Thriller"
3 from Hell,en,9/16/2019,17.106,3000000,2295825,115,Released,"Crime, Drama, Horror"
Open Water 2: Adrift,en,7/10/2006,17.096,1200000,0,94,Released,"Drama, Horror, Thriller"
Rampant,ko,10/25/2018,17.095,0,0,122,Released,"Action, Drama, Fantasy, Horror"
Choose or Die,en,4/15/2022,17.092,0,0,85,Released,"Horror, Science Fiction, Thriller"
Crocodile 2: Death Swamp,en,1/1/2002,17.077,2200000,0,89,Released,Horror
The Final Wish,en,1/24/2019,17.056,0,0,95,Released,Horror
Re-Animator,en,10/18/1985,17.048,900000,2023414,86,Released,"Comedy, Horror, Science Fiction"
Fallen,en,1/16/1998,17.041,46000000,25232289,124,Released,"Action, Crime, Drama, Horror, Thriller"
Stoker,en,2/28/2013,17.041,12000000,12077441,99,Released,"Drama, Horror, Thriller"
The Stepfather,en,10/16/2009,17.022,20000000,31198531,101,Released,"Horror, Thriller"
"Elvira, Mistress of the Dark",en,9/30/1988,17.003,0,5596267,96,Released,"Comedy, Fantasy, Horror"
Down a Dark Hall,en,8/1/2018,16.988,0,0,96,Released,"Drama, Fantasy, Horror, Thriller"
Paperhouse,en,9/10/1988,16.977,0,241278,92,Released,"Drama, Fantasy, Horror"
The Last House on the Left,en,8/30/1972,16.966,90000,0,84,Released,"Horror, Thriller"
Tucker and Dale vs. Evil,en,1/22/2010,16.95,5000000,5224938,89,Released,"Comedy, Horror"
Final Cut,fr,5/17/2022,16.939,0,0,110,Released,"Comedy, Horror"
Flight 7500,en,5/16/2014,16.925,0,0,79,Released,"Horror, Mystery, Thriller"
Vampires,en,10/30/1998,16.921,20000000,20308772,108,Released,"Action, Fantasy, Horror"
American Hunt,en,12/10/2019,16.887,0,0,80,Released,"Horror, Thriller"
Bethany,en,4/7/2017,16.886,0,32075,90,Released,Horror
The Crow: Salvation,en,10/31/2000,16.866,10000000,0,102,Released,"Action, Crime, Fantasy, Horror, Mystery, Thriller"
Fright Night Part 2,en,4/7/1988,16.865,0,2983784,104,Released,Horror
R.L. Stine's Monsterville: The Cabinet of Souls,en,9/29/2015,16.825,4400000,0,85,Released,"Comedy, Horror"
When the Bough Breaks,en,9/9/2016,16.823,10000000,30658387,97,Released,"Drama, Horror, Mystery"
Always Watching: A Marble Hornets Story,en,4/7/2015,16.789,0,0,91,Released,Horror
The Signal,en,2/22/2008,16.776,50000,249905,103,Released,"Horror, Science Fiction, Thriller"
The Devil's Backbone,es,4/20/2001,16.774,4500000,6582065,108,Released,"Drama, Fantasy, Horror, Thriller"
Would You Rather,en,10/14/2012,16.763,0,0,93,Released,"Horror, Thriller"
The Closet,ko,2/5/2020,16.757,0,0,98,Released,"Horror, Thriller"
The Gift,en,3/16/2000,16.743,10000000,12008642,112,Released,"Drama, Horror, Mystery, Thriller"
Piranhaconda,en,6/16/2012,16.735,1000000,0,90,Released,"Comedy, Horror, Science Fiction"
Cell,en,7/6/2016,16.725,0,1133031,98,Released,"Horror, Science Fiction, Thriller"
Pay the Ghost,en,9/16/2015,16.709,0,2160298,94,Released,Horror
A Werewolf in England,en,9/28/2020,16.694,0,0,85,Released,"Comedy, Horror"
Slumber,en,12/1/2017,16.686,0,0,84,Released,Horror
Isle of the Dead,en,12/2/2016,16.669,0,0,90,Released,Horror
Tales from the Crypt,en,3/9/1972,16.665,0,0,92,Released,Horror
V/H/S: Viral,en,10/23/2014,16.663,0,2756,81,Released,"Horror, Thriller"
Kakurenbo: Hide & Seek,ja,3/3/2005,16.651,0,0,25,Released,"Animation, Horror"
Morgan,en,9/1/2016,16.637,8000000,8810591,92,Released,"Horror, Science Fiction, Thriller"
Smile,en,1/1/2005,16.633,0,0,7,Released,"Animation, Horror"
The Ward,en,9/13/2010,16.629,10000000,5343820,88,Released,"Horror, Thriller"
Porn Star Zombies,en,11/6/2009,16.593,10000,0,55,Released,"Comedy, Horror"
Bones and All,en,11/23/2022,16.589,0,0,130,Released,"Drama, Horror, Romance"
Freaks of Nature,en,10/30/2015,16.582,0,70958,92,Released,"Comedy, Horror, Science Fiction"
Serial Killers: The Real Life Hannibal Lecters,en,1/1/2001,16.581,0,0,60,Released,"Crime, Documentary, Horror, Thriller"
32 Malasana Street,es,1/17/2020,16.567,0,0,104,Released,Horror
The Domestics,en,6/28/2018,16.565,0,0,95,Released,"Horror, Thriller"
Critters 3,en,12/11/1991,16.561,0,0,85,Released,"Comedy, Horror, Science Fiction"
The Town that Dreaded Sundown,en,10/16/2014,16.546,0,0,85,Released,"Horror, Thriller"
Mercy,en,10/7/2014,16.491,0,0,78,Released,"Horror, Thriller"
The Midnight Meat Train,en,8/7/2008,16.487,15000000,3533227,98,Released,"Fantasy, Horror, Mystery"
Zombie Apocalypse: Redemption,en,3/31/2011,16.486,0,0,101,Released,"Action, Horror"
Hansel and Gretel Get Baked,en,2/19/2013,16.472,4500000,0,86,Released,"Comedy, Horror"
Apollo 18,en,7/20/2011,16.468,5000000,25562924,86,Released,"Horror, Science Fiction, Thriller"
Extinction,en,8/7/2015,16.467,0,0,110,Released,"Drama, Horror, Science Fiction"
Sabrina,id,7/12/2018,16.446,0,0,98,Released,"Horror, Thriller"
The Devil's Rejects,en,7/22/2005,16.424,7000000,20901859,107,Released,"Crime, Drama, Horror"
Cyborg X,en,5/17/2016,16.412,1000000,0,90,Released,"Action, Horror, Science Fiction"
Mimic,en,8/22/1997,16.409,30000000,25480490,105,Released,"Fantasy, Horror, Science Fiction, Thriller"
Slave of the Cannibal God,it,5/23/1978,16.403,0,0,99,Released,"Adventure, Horror"
Medusa: Queen of the Serpents,en,7/21/2021,16.399,0,0,90,Released,Horror
Angel Heart,en,3/6/1987,16.396,17000000,17186348,113,Released,"Horror, Mystery"
Ichi the Killer,ja,12/22/2001,16.381,1400010,80631,129,Released,"Action, Crime, Horror"
Eraserhead,en,3/19/1977,16.376,100000,7000000,89,Released,"Fantasy, Horror"
Monstrum,ko,9/12/2018,16.364,0,5577666,106,Released,"Action, Drama, Fantasy, Horror"
The Roommate,en,2/4/2011,16.36,16000000,52545707,91,Released,"Drama, Horror, Thriller"
Draug,sv,10/10/2018,16.347,0,0,87,Released,"Fantasy, History, Horror"
Braindead,en,8/13/1992,16.344,3000000,242623,103,Released,"Comedy, Horror"
Sissy,en,11/3/2022,16.344,0,0,102,Released,"Comedy, Horror, Thriller"
The Hallow,en,11/6/2015,16.338,0,0,97,Released,"Fantasy, Horror"
The Awakening,en,8/17/2011,16.328,4798235,209696,107,Released,"Horror, Mystery, Thriller"
The Monster,en,11/11/2016,16.323,2700000,0,91,Released,"Drama, Horror"
Walking Dead In The West,en,8/22/2016,16.296,0,0,88,Released,"Fantasy, Horror, Western"
House on Haunted Hill,en,10/29/1999,16.294,37000000,40846082,93,Released,"Horror, Mystery, Thriller"
Mostly Ghostly 3: One Night in Doom House,en,9/6/2016,16.29,0,0,89,Released,"Family, Fantasy, Horror"
Wendell & Wild,en,10/21/2022,16.286,0,0,105,Released,"Adventure, Animation, Comedy, Fantasy, Horror"
"Silent Night, Deadly Night Part 2",en,4/10/1987,16.282,250000,154323,88,Released,"Comedy, Horror"
Prom Night,en,7/18/1980,16.274,1500000,14796236,92,Released,"Horror, Mystery, Thriller"
Grotesque,ja,1/17/2009,16.268,0,0,73,Released,"Horror, Thriller"
Alone in the Dark,en,1/28/2005,16.253,20000000,12693645,98,Released,"Action, Fantasy, Horror"
Assimilate,en,5/24/2019,16.246,0,0,93,Released,"Horror, Science Fiction, Thriller"
The Furies,en,4/12/2019,16.232,0,0,82,Released,"Action, Horror, Thriller"
Trauma,es,12/25/2017,16.227,0,0,106,Released,"Drama, Horror, Thriller"
Quarantine 2: Terminal,en,6/16/2011,16.223,4000000,0,86,Released,"Horror, Mystery, Science Fiction"
Children of the Corn II: The Final Sacrifice,en,1/29/1992,16.22,900000,6980986,92,Released,Horror
Silhouette,en,1/28/2019,16.206,25000,0,114,Released,"Drama, Horror, Thriller"
The Stepfather,en,1/22/1987,16.199,0,0,89,Released,"Horror, Thriller"
The Crucifixion,en,4/27/2017,16.194,0,6554322,90,Released,"Horror, Mystery, Thriller"
Vampires: Los Muertos,en,9/23/2002,16.191,0,0,93,Released,"Action, Horror, Thriller"
Horsemen,en,2/6/2009,16.183,20000000,1017401,90,Released,"Crime, Drama, Horror, Mystery, Thriller"
The Mothman Prophecies,en,1/25/2002,16.178,32000000,55305279,119,Released,"Drama, Horror, Mystery"
Ghost Team One,en,1/20/2013,16.17,0,9195,107,Released,"Comedy, Horror"
The Wailer 2,es,10/2/2007,16.157,0,0,90,Released,Horror
Mother,es,5/1/2016,16.143,0,0,97,Released,"Horror, Thriller"
It Comes at Night,en,6/9/2017,16.124,5000000,19280931,91,Released,"Drama, Horror, Mystery"
